Account	Block	Ccy	#	Amount	Ethers	Old Token Balance	New Token Balance
Transfers	0x1ac59cb381e1629ba993abb8d0f018caadbfce41	3661036	712	1999.558	1999.558	true
Transfers	0xc51d990dcf1afb87c02fddf8153cc58ca54a6471	3661036	713	15000	15000	true
Transfers	0x951b488fe8b2b968f43e548377da832cb0bde262	3661036	714	1321	1321	true
Transfers	0x210a7a4cd7ec0099d4fbd2cf77fd231ff1b7b977	3661036	715	50000	118279.4	true
Transfers	0x59d5284238e34d03791b14378a259d7e1290001e	3661036	716	5500	8000	true
Transfers	0x4675e961b4c2e8fed3dd9c98094b2e5b4efab342	3661036	717	31.41764846	331.41764846	true
Transfers	0xb06d958cce8ced5b26ea37e63d26a3a3a0d3ab34	3661036	718	2600	2600	true
Transfers	0xb4c742822333b232c508d702dcf8184caafa0222	3661036	719	16.59590891	1291.21931563	true
Transfers	0x1251dc516d6620ffa56ca77b916e805b2d38c897	3661036	720	500	500	true
Transfers	0x0151032f5333173f665d44fc5f1a2a4aa58f7ce0	3661036	721	1000	1000	true
Transfers	0x5098edb8a0a25a7cd021aeceea9162dd48f37069	3661036	722	9	1197	true
Transfers	0xae3fc99074f1aec1f502dd61581fa68eb29efaf7	3661036	723	150	150	true
Transfers	0xda62a14ca23965626d1422527863d36874823b4a	3661036	724	1300	1300	true
Transfers	0x1c5df031d955423af3dbe322876fce10fdc1c59a	3661036	725	800	2000	true
Transfers	0x455c8db367360d87d7f78ab227e18c32d57a9fb6	3661036	726	1346.555	1346.555	true
Transfers	0x072cc207e76caba2721890582ffef580ab317dec	3661036	727	73.15180059	73.15180059	true
Transfers	0x869d20c73d3a581cc005c14570b3eb1c7ac6c387	3661036	728	561.9140738	561.9140738	true
Transfers	0xc72f5999f1e25f1bcb000b12cea6440babae291b	3661036	729	50	50	true
Transfers	0x097dfb8cb446d3e7eb55ce14a25c54659c2f605f	3661036	730	2000	4000	true
Transfers	0xfd03e76afa140f442a1b3eaf7b9af1461f61b59c	3661036	731	564.9341256	564.9341256	true
Transfers	0x3fcd208e9897c372775cb54972e7e3dd1e5dd2b9	3661036	732	3680	3680	true
Transfers	0x925934144409859db579405abd8f11a3cca1f8de	3661036	733	671.046756	671.046756	true
Transfers	0xd41089a485829aa4bf969bf7cdbfbecac8071acd	3661036	734	220	220	true
Transfers	0x1fda9690926f064981306af601631420dd76c8c1	3661036	735	7000	7000	true
Transfers	0x763886e333c56feff85be3951ab0b889ce262e95	3661036	736	100	9705.44	true
Transfers	0x2c53d8df2aa7f4c106c88d41cf25ef0a3c343372	3661036	737	2812.6	11132.6	true
Transfers	0x08ba6d6f3f445c16ca8a238cac2e7a72f2ba5a29	3661036	738	101	101	true
Transfers	0x0054ee21332017c772a9dcb68cc6e120b305c9ea	3661036	739	1925.43456	5809.20936	true
Transfers	0x70408c5a3be5da3a02d7c6ffd2c7d148490633b6	3661036	740	25000	25000	true
Transfers	0x4619fd7306c66003a0c9261f7084526a7f9e7a99	3661036	741	200	300	true
Transfers	0xb7cc112f614d1969bdeb457f9f1b66882dfbb8b4	3661036	742	17500	17500	true
Transfers	0x14ccd859cb94e311f93936ed5966df977dd8b9b3	3661036	743	9400	9400	true
Transfers	0xe13540ecee11b212e8b775dc8e71f374aae9b3f8	3661036	744	12000	20108.8	true
Transfers	0xb3022b41174416789d05f53f03979a6e134a3848	3661036	745	100	200	true
Transfers	0x55a29d37ed5d80c2e73213dbf3d7d3c881c2c0c2	3661036	746	100	200	true
Transfers	0x1fb6fb61b90f06d2553b7eff422761bffa3937f8	3661036	747	810.88	4159.51466666	true
Transfers	0xb275e7b4d1d54a9d22c364791773dec90bf02437	3661036	748	1000	2000	true
Transfers	0xad4c64cbb6b5c70c405e00e3dc62caed542ac473	3661036	749	475.06750675	610.40084008	true
Transfers	0x276badb81ccce014f275b8ef2c0eb8c43ab57abd	3661036	750	2000	2000	true
Transfers	0xc669629e971bc7a979876d6c4f8254782cc5b8ff	3661037	751	3900	3900	true
Transfers	0xc483d2877a807c691b97913db50e4d5444533160	3661037	752	5000	8500	true
Transfers	0xda2160f626c4ca9b137da0bc4355f503f053566c	3661037	753	3210.7040117	6421.4080234	true
Transfers	0x782b899b1468051b01581548011660b9b1974cab	3661037	754	4510	4510	true
Transfers	0xd322ed1119fd949931a2155597a89a90d67c1011	3661037	755	2450	2498	true
Transfers	0x5e81e3fa37b96ded7f5006f2085329b0fd057df3	3661037	756	100000	250000	true
Transfers	0xcac0eb798903ffe73ab1776da3174e6e40e721c6	3661037	757	2800	2800	true
Transfers	0x6cf4240145efbf5a9df664b6aad55dc736db037f	3661037	758	100	2400	true
Transfers	0xa476467aee21df9dcfa4e750b5d76464b06f8d62	3661037	759	100	100	true
Transfers	0xddadd25b78ef5e288370c384eb2d0ce0e4cedd12	3661037	760	5000	5000	true
Transfers	0xf3ef89d8b5d820b577abd728a57dfe94623ea3e4	3661037	761	100	100	true
Transfers	0x22701cde349bc4cc64276676f827269b4bf1eb34	3661037	762	1102.39136	2784.39136	true
Transfers	0xb8bad8a50b379790a31dc3c7a7c9f29a162fe4c5	3661037	763	300000	300000	true
Transfers	0xe76f5c3bc7597d1051859dea721a670e69290acb	3661037	764	5000	5000	true
Transfers	0xa102d67ad66fda27ed621a5b0cdf3fd39876329b	3661037	765	1880	1880	true
Transfers	0xa3587c55f1d2f8458cbb70cfb432203ac566fffa	3661037	766	558.007072	558.007072	true
Transfers	0x37bb960edc6a3426dca025b99283cd679ffeff52	3661037	767	700	700	true
Transfers	0xd90b4975ac6fb8d4dae3cbf126109270add5f8b4	3661037	768	2624.5	2624.5	true
Transfers	0x021182eef0f906c553c4467e4c694458eb646e88	3661037	769	810.88	1013.6	true
Transfers	0xcf368b71b1f5e4580de52d617ac861fc2ca590e6	3661037	770	5999.4128	5999.4128	true
Transfers	0x4212100cec1cf20d399e8c76e38b5485cf102e58	3661037	771	217.8736	217.8736	true
Transfers	0xeaa95a95e782432a564339209effb18abc2c4231	3661037	772	67.914	67.914	true
Transfers	0xfef65fd66d72f5f4e3aa18042b43297f1a2ee940	3661037	773	900	2900	true
Transfers	0x3833f8dbdbd6bdcb6a883ff209b869148965b364	3661037	774	3000	8000	true
Transfers	0xa4703b5d1483a380fa487d55e2557dbf1bfa98af	3661037	775	4000	4000	true
Transfers	0xdfb5eab6289ea3739027deab0063f82a6dc49495	3661037	776	301	301	true
Transfers	0xa68003394eb552e2381a3133b8932ab16ff2b2e4	3661037	777	900	1585.8628	true
Transfers	0x5a685ea7af6d02e1912ec71dfc1e9f6828f9b6d5	3661037	778	290	290	true
Transfers	0x30b9168dc19b1f2b577d320162bb0ec265984667	3661037	779	324.352	767.96281655	true
Transfers	0x0e16de60cff6310f842a6b8e877fd2c4218e3a6b	3661037	780	1798.456298	1798.456298	true
Transfers	0x77ac63b763f324823d7ad06760cac321e85c8197	3661037	781	66076.3731712	66076.3731712	true
Transfers	0x088ea4742a58c41546251e96d0354f294a835791	3661037	782	800	1348.8	true
Transfers	0x293a0369d58af2433c3a435a6b5343c5455c4ed4	3661037	783	6000	6000	true
Transfers	0xed3bd308b2f51f62120a7302448f87d04af9b2e8	3661037	784	400	800	true
Transfers	0xbb5ef45e5ebf21d852e4e1bfc2b2c718d3777a20	3661037	785	2900	3080	true
Transfers	0x7107150e0b47443d0a0def5cc9658c371fdcf2da	3661037	786	14900	14900	true
Transfers	0x3654fa07012f15f4c35bc216d540ef282ebc7b13	3661037	787	2000	2000	true
Transfers	0x3831beb867bf6fb6d7fb901ab6fdaff73fdb1151	3661037	788	301.84	301.84	true
Transfers	0x2fa93ce76ab26638d16de725a2dcfb1e7cb0c3d8	3661037	789	2496	2496	true
Transfers	0x59be6e3262bd52021abbc1650d4a66b80b15c769	3661037	790	6000	6000	true
Transfers	0x76a7914d82fcb90ad82c3a5f1232b6ca5efda27c	3661037	791	200	500	true
Transfers	0x066998f9efc0987e4760a51b3b958beaffab7471	3661037	792	240	240	true
Transfers	0x3a848a0c9b3979ab9b1e54e5c67b2e540c29fc3c	3661037	793	1000	1178.1769631	true
Transfers	0x44451672875676edd367ae3ff0696f2663a43896	3661037	794	3300	3300	true
Transfers	0x8e84f65d4d5508a80be53882ce7a4b6cde29d8ca	3661037	795	14900	14900	true
Transfers	0xa68de4e161f5bdcb76acb6254ffb154480619d5b	3661037	796	4345	4345	true
Transfers	0xc9afb6def1db94ded076e83867d4ae7ac5706bb7	3661037	797	23998.999996	23998.999996	true
Transfers	0x02c5565d7b93b62a0f3168a72ac12f3c248e059e	3661037	798	300	300	true
Transfers	0xfb5740c341f174d8570962ac0a61ac7c30728912	3661037	799	100	100	true
Transfers	0x00f634ad2e78b2e94c50ae1bca4b0f0fa08327f0	3661037	800	100.65171	100.65171	true
Transfers	0x1b4dfed8613df7e1cdcb4c1b39e3faae539b213f	3661037	801	700	700	true
Transfers	0xefcef7f134e8f24890ac57b333a8dc710d0e6b5f	3661037	802	7000	7000	true
Transfers	0x85e2bf7cc5c6790a181e23f42c21791cb412279f	3661037	803	200	200	true
Transfers	0xf3fe51fde34413c73318b9c85437fe7e820f561a	3661037	804	3350	3350	true
Transfers	0xcc5e5ac9e9a35395c117832af501ce1450e7441a	3661037	805	500	2510	true
Transfers	0x4366ccd08e5a4bcf09535bcf354e5d01beeafc8f	3661037	806	11166	11166	true
Transfers	0xff5a9c561f3e66fd1c234f7bda763360f01c3f19	3661037	807	3000	3000	true
Transfers	0x96922939bfc855251b958f1c6cbbd2680148cbeb	3661037	808	10200	10200	true
Transfers	0x9c52aa156e352725a4d78c5e21c412c637d210c9	3661037	809	1508.506766	1508.506766	true
Transfers	0x38121c93f4a4ebaa9e3676676644e6844cc47ce3	3661037	810	8000	8000	true
Transfers	0xfe6fd1ae71539cfd862347618e44e7a6c8491d68	3661037	811	6500	6500	true
Transfers	0x07f8944a22b7cfac73c7f100d22c706fcee155b3	3661037	812	200	200	true
Transfers	0xb2efd599f173c8adc8af16a5d6a92256cd59606c	3661037	813	2000	2000	true
Transfers	0x377a12c7e73508d653ae08686758e80f9334e103	3661037	814	1285	1285	true
Transfers	0x2fde6a6f5c683a109ef2748d4acb184494796a1c	3661037	815	100	100	true
Transfers	0xe7c62c86502c32f8ab2318bc72ef64eeb8a8d491	3661037	816	35759.40256	35759.40256	true
Transfers	0xba41fdfc2371719fcf781b81f0e5fb353afa131a	3661037	817	2100	54400	true
Transfers	0xd0bd97286c41f638a68e8b088ba0feb00b90b4a2	3661037	818	8000	8000	true
Transfers	0xfe94b4ee448503d468981e2cd22b714711c2f938	3661037	819	1700	1700	true
Transfers	0xc8e764dd559e3a6e0a433450a33dbbce83bc52d4	3661037	820	10000	10000	true
Transfers	0x3b39ae56bf873916b873234dc41208b754cbd30f	3661037	821	15000	15000	true
Transfers	0xa51826379d5ff609371cd8f2dceb2d42357b1dbe	3661037	822	7800	7800	true
Transfers	0xd28f17e3420d730cdd670a4f876a5744313da4a6	3661037	823	500	1670.26456	true
Transfers	0xb5cbb1b8a20a086857a95b7f157d3349a1304909	3661037	824	30	3460	true
Transfers	0x00e46d71a45b1030384ad03ae9d95d3c017ac3f1	3661037	825	2000	2000	true
Transfers	0xa5ba162c959ea6a8fcc93aea45dc2451ee689a76	3661037	826	127000	127000	true
Transfers	0xeafb9fbc87d7a5c247b05b7efffcad80aa7d3bd2	3661037	827	332.1448823	332.1448823	true
Transfers	0x00a0d64e70c357ce6a7d883db32ecaa6bb6c6489	3661037	828	1500	1500	true
Transfers	0x56ef1e9dc98a93f33633b10183ba75ce422ea57e	3661037	829	932.512	932.512	true
Transfers	0x4c9e6516824be8989ba21e5ddcb9dcae1b0484ef	3661037	830	2706.66666666	2706.66666666	true
Transfers	0x0b68d50cb88e95d230827ee6f671914705c29be0	3661037	831	2500	2500	true
Transfers	0x097dfb8cb446d3e7eb55ce14a25c54659c2f605f	3661037	832	2000	4000	true
Transfers	0x3381b2e75086d113daaad7bf7434f8332331a348	3661037	833	1000	1000	true
Transfers	0x30efda616dbd3dd0893bbea28bf3fe451bdc9ab7	3661037	834	953.9516	953.9516	true
Transfers	0x339b48a764e04f1174990ecaeb0369daa1ed0ae3	3661037	835	200	200	true
Transfers	0x59afc63fccced19cc02eab7d1c444dea2cd63985	3661037	836	900	900	true
Transfers	0xa09382d365b904f4a48241db39160cffacf18a59	3661037	837	136.9256	136.9256	true
Transfers	0x467e137c36669e42d096dc3cb0c92c1ace59caa0	3661037	838	121.632	121.632	true
Transfers	0x0d256c48ea69057fde7c72572a0c724d0e3d740b	3661037	839	200	200	true
Transfers	0x4084191ef6d5af01be493cb592ac3706bcc02a02	3661037	840	324.79729333	3324.79729333	true
Transfers	0x42fcd8b8fd0f731548394cf372087bd252af7f17	3661037	841	1200	1200	true
Transfers	0xbd923bd2171e944f4b596964388dccc3ff9c46d3	3661037	842	108.88456	108.88456	true
Transfers	0x2522272d5686bb83cb3ccf069a65995493a17528	3661037	843	1000	2000	true
Transfers	0xb3acd64cc0557994acd97e9d04151dea522d8c28	3661037	844	2500	2500	true
Transfers	0xe6251aa52104d2ed441f3f4c71e984f64ea03092	3661037	845	200	200	true
Transfers	0xd6a92e0f72f714c848b48a02f3873f2b07aabfa4	3661037	846	810.88	810.88	true
Transfers	0x9754e1bbac40314a5e84c64e8e59625aba137873	3661037	847	2500	2500	true
Transfers	0x9743d36c6fcea702a733f1c384db425b5e52bfd5	3661037	848	218	218	true
Transfers	0x49c1a626abdd6bf3b13ffcc09627910cbc477710	3661037	849	3000	3000	true
Transfers	0xe104c7a15927cdc8ffd8260bacf3c2db30c622c8	3661037	850	500	500	true
Transfers	0x78cf80bf36a04f73f75c7156f3b7d785da3fe7fa	3661037	851	405.44	405.44	true
Transfers	0x6f8817e5d566640eae34c6e14777cafa85981017	3661037	852	14176.3272	31676.3272	true
Transfers	0x1cd9430ed630dde9db9037b341b28005220805a5	3661037	853	1000	1000	true
Transfers	0x00787428fbc49b6810e2c1e0d12f29bad152c54a	3661037	854	500	500	true
Transfers	0x0012ba38d56c662bf4a45c1f0e1d3a85c3e92313	3661037	855	10000	10000	true
Transfers	0x8fdb7441bd9263499af346135153a737aa9b3fbb	3661037	856	200	200	true
Transfers	0x3463de8e9f42798c75492fe26273680f0ff0262c	3661037	857	1000	1000	true
Transfers	0xedea79af2fc57373179a2b70d5aac397d4bf571d	3661037	858	600	1000	true
Transfers	0x00cd9fad11d5b2118a3dd32d5d43fdb33bde9e85	3661037	859	29400	29400	true
Transfers	0x964a5cbf3b92a81108abe2494fbba3a13ee4f759	3661037	860	50	1450	true
Transfers	0x972c72f037a322a5a488ac93abbf8ad5b979ccaf	3661037	861	15000	15000	true
Transfers	0x9a7f5de6b6156f329622df9d23c121e500f7232a	3661037	862	2500	2500	true
Transfers	0x7027b0e3331d70383499b018039bc15ad22e7622	3661037	863	1700	1800	true
Transfers	0x3e37e1336050cb6ec5b4f5dd4bc5757b277a9bdc	3661037	864	220	220	true
Transfers	0x88e7f4ef1c885243a58421d923af32a4ed435499	3661037	865	2000	2000	true
Transfers	0xe379adbb4eacf2f4ef327de8bbfa180f9d3c6ff1	3661037	866	5000	5000	true
Transfers	0xf854493702776a8e0256c3797c549b5f2993d0fa	3661037	867	57865.75774774	57865.75774774	true
Transfers	0x4062227ceb1014273d4179ed2197b65ae2c3ac5c	3661037	868	6000	6000	true
Transfers	0x61f21d1b369bfa1843cd512f32f4b9ed66840745	3661037	869	1200	1800	true
Transfers	0x4de53def44fc38e654a92ebdf50bede839cb5246	3661037	870	1000	1210	true
Transfers	0xeabafe8c346611f534c5b6a9c2b0813f8baa442f	3661037	871	410	410	true
Transfers	0x4a0786c55fe44be56457c984b388c4ffc9877953	3661037	872	35	35	true
Transfers	0xd481943586dbecd23b1678bfbb910532c0648d75	3661037	873	1000	1000	true
Transfers	0xfc898b18a70ce49579f8d79a32e29928c15b4bc8	3661037	874	1400	1400	true
Transfers	0x30898d7b6a79dd6c48ddb510052a34c0e39048c3	3661037	875	200	337.2	true
Transfers	0xf9e270dcf46298231997d560aed91a94f980e302	3661037	876	200	200	true
Transfers	0x7c67f807aaa2f71f235b86c90076d0d533385037	3661037	877	2500	5500	true
Transfers	0x25961ca7eba6c6db66c9bf49fce4ed30588ab39e	3661037	878	400	400	true
Transfers	0xfbe473c3dd40f2704a1771b4970d1f77b60113fc	3661037	879	40544	40544	true
Transfers	0xf684a8e4e899bb8e8345f2ebc78b2e0c96f8eb29	3661037	880	200	390	true
Transfers	0xc6de655023bfb3364bebb64f8e4caee785a32866	3661037	881	200	200	true
Transfers	0xf2430175ac334f7f6b67ed8e23357bb6798eab1c	3661037	882	300	300	true
Transfers	0x3699b59e086d1bd6901dc3e988e3ac96ae3db906	3661037	883	1187	1187	true
Transfers	0x69c29ef5085bdea7cc0f36d3ec411364b4d22b74	3661037	884	350	350	true
Transfers	0x00c04603b77b05865f77015aa3754e2800880542	3661037	885	13300	13300	true
Transfers	0xc5af3a5df6f9234a251de372c1f0767ba5f0f489	3661037	886	700	700	true
Transfers	0x1fb6fb61b90f06d2553b7eff422761bffa3937f8	3661037	887	135.33333333	4159.51466666	true
Transfers	0xd9486aa30e2e4cc3d4c7145d32b8bc0f365b506a	3661037	888	30	30	true
Transfers	0xe89373406dab0eb516a042c9bb39c099537c2821	3661037	889	1000	1000	true
Transfers	0x271531ed0e227ceba798a5c58c5aa0c3ef9921b4	3661037	890	1.22835636	126.27635636	true
Transfers	0xa9d33755afe205b037817a14d67d8fc2a874d8e9	3661037	891	2300	2300	true
Transfers	0xec8705930f96baf823fe1841733229481e557ee3	3661037	892	1000	4000	true
Transfers	0xdbdac7f902a093e0dab8f7c992920737a893eb11	3661037	893	3800	12589.33333333	true
Transfers	0x2edd8689b9ab384953eaeba7467bc1f581f2ee10	3661037	894	3000	5500	true
Transfers	0x9d8640679b366dd3426699cce6fba1269b4469f5	3661037	895	90	1495	true
Transfers	0xe387378291f4bde9de036db7f581784dfec08e5e	3661037	896	287	287	true
Transfers	0x129631915a3ca10b9a159a7dc95bde0ba71682d3	3661037	897	10000	38126	true
Transfers	0xbed4c8f006a27c1e5f7ce205de75f516bfb9f764	3661037	898	1000	8600	true
Transfers	0x36ba245f96ff9e5ed402a8642deb169f72fe04c4	3661037	899	137.2	2058	true
Transfers	0xcc9fb6394dc8c1ff576db8219887cb5f4bc56115	3661037	900	2000	2000	true
Transfers	0x8f50836f0444e76887078448390f8faccf07b1fb	3661038	901	3053	3053	true
Transfers	0x2cb53afd850fb9415932dfe497f94c227bc8e151	3661038	902	6000	8114.4	true
Transfers	0x0251b1112bf8fc71522c41309edc7ab3802aa21e	3661038	903	1007.93807	1007.93807	true
Transfers	0x30775a26790bd9e0d85cae3d96ae0fd1c9df226b	3661038	904	100	100	true
Transfers	0x1a4d6a94c9d1c351ff299b07b83d598e2ab27068	3661038	905	12500	12500	true
Transfers	0x9911546ce52aee2ced0c46e23d2a3b16fa807f4e	3661038	906	823.2	152063.2	true
Transfers	0x4bae35714b651c0e500cf61a82253c21794733c5	3661038	907	1200	1200	true
Transfers	0xeec131b5e29fa263b80900144f1500ab4886a3d0	3661038	908	15.778	1155.224	true
Transfers	0x5b6df2b58d09e2ff118b7fe5c1bb939efee7c436	3661038	909	16000	16000	true
Transfers	0xf00d06d6853ed056f856b264124d08089815cddf	3661038	910	2500	7500	true
Transfers	0xb0843440a10d58cbff2dea87b733dba77410a02f	3661038	911	7700	7700	true
Transfers	0x85d0d23a6e4355ff6098665389a60ec8d7648c6e	3661038	912	33.292	33.292	true
Transfers	0x6dd5f1bf1ffa6a3173e333c1588f4cdde8c6799e	3661038	913	500	500	true
Transfers	0xb394b0880ecf6dd2bb3c65de075f845f012bea0e	3661038	914	10000	25000	true
Transfers	0xb62103d6f1fb0f3ec1189ee7f1fab26570beff33	3661038	915	1200.9135758	1200.9135758	true
Transfers	0x1466e94cc3dcc19760bd880b77f3da194a83a5da	3661038	916	2600	2600	true
Transfers	0xd67e1bd0b7fbbc1b2499224f4117c8078b46c090	3661038	917	1500	1500	true
Transfers	0x24bda8f0966add86d7062260fdb95d360af8a754	3661038	918	200	200	true
Transfers	0xf056f46fddb9e1a71c197a8da2cb85be0c1ebcca	3661038	919	20000	41600	true
Transfers	0x9da223150d443bb05a02efd40a079b3b7e14528a	3661038	920	1499	1998.615286	true
Transfers	0x46668a7d0a4d9c07d3513d2d74a5ca0cbce047e4	3661038	921	2744	2744	true
Transfers	0x9d5d14a206cbbe745a64949b4e2927c9a8c93095	3661038	922	4000	4000	true
Transfers	0xaa8b781576c2275c3db5a1e16d239b6a060173d6	3661038	923	1000	1000	true
Transfers	0x1ec0adbf12dfdb2239eeb9d320f78149ec2ab4e6	3661038	924	2000	2000	true
Transfers	0x47f2d0af0abd13d58db33b1ef810fd9fb0271151	3661038	925	395	5578.6884	true
Transfers	0x18df4da81c623bc4fb45af7b3a40af4c1afb0b4d	3661038	926	1540	1540	true
Transfers	0x299f78ff01b5b7f4b3adda1170bc9e45d635c7a3	3661038	927	1000	3000	true
Transfers	0xa9b5947381e234721419f565e3533ae1341654bc	3661038	928	534.5312	534.5312	true
Transfers	0x3ef0b4bc2bd49cf4cf132e34e3dfbcf40b055257	3661038	929	1274.45932028	1274.45932028	true
Transfers	0x6f8817e5d566640eae34c6e14777cafa85981017	3661038	930	17500	31676.3272	true
Transfers	0x09f10562f86a57fd7073c702be7ff63b0875349f	3661038	931	200	200	true
Transfers	0x75d8d5a72bdc0c296f9135b4865a7308bf32e2c6	3661038	932	1000	153000	true
Transfers	0x46af21b3d22d83a634f717c06f09e17db300e390	3661038	933	58.5	58.5	true
Transfers	0x83bad39f067ef72e354f2ea9d318eaad381a7f15	3661038	934	171.5	771.5	true
Transfers	0x2d5ec5c7365008d37fe8cab0aa66279b9348c71e	3661038	935	100	100	true
Transfers	0x96050f871811344dd44c2f5b7bc9741dff296f5e	3661038	936	600	600	true
Transfers	0x13295163a7dc6f6a35b078db2aa164c24173c843	3661038	937	500	1200	true
Transfers	0x897243225f6e3048e8fbb43a3e28e1effd1aa9bf	3661038	938	3000	3000	true
Transfers	0x6a7f63709422a986a953904c64f10d945c8afba1	3661038	939	100	200	true
Transfers	0xc5cfad39c0f2b216dd8be3c0e025c331d4d242e1	3661038	940	6000	6000	true
Transfers	0x1fb6fb61b90f06d2553b7eff422761bffa3937f8	3661038	941	48.93333333	4159.51466666	true
Transfers	0x228201a3eedcd643324cb13477e5f2b2e4636542	3661038	942	765.8112011	765.8112011	true
Transfers	0xb4c742822333b232c508d702dcf8184caafa0222	3661038	943	1274.62340672	1291.21931563	true
Transfers	0x57583567fa19c1793ea092a2b7d0d9059d09c2e2	3661038	944	1297.408	1297.408	true
Transfers	0x0891bd2929f4405e26b8d9fbe58f267f3ed3a6e4	3661038	945	100	100	true
Transfers	0xec021059de92dda4ec4763974fdcdb091917534c	3661038	946	2312.88	2312.88	true
Transfers	0x6bc5953b7d1f4a21023b7d88adc6fb92ba084dfa	3661038	947	2000	2000	true
Transfers	0x728306999d7dd656426598fafbb5b979ff50d82d	3661038	948	1649.556	1649.556	true
Transfers	0xd863f3f3c656d00d64527921004ca62e6c0e5c5e	3661038	949	1200	1275	true
Transfers	0x84ddf80b2cad0284421f97af7fc27415d80d9e1b	3661038	950	1450	1495	true
Transfers	0x3001dc7029bfaee5ad4e60556c687cbb58788df4	3661038	951	34.3	54.572	true
Transfers	0xbc12a8f3d36addd9c599dad76cdc11586ac4fc76	3661038	952	1368.107468	1368.107468	true
Transfers	0x5e866cc10dca8821fe43ac774284668343f1ed29	3661038	953	4871.972	4871.972	true
Transfers	0x6ebad2bc3e13faf40565ae89e41aae33f8d29f9f	3661038	954	10000	10000	true
Transfers	0x1f12a3e7fa4b1cd8d1a334694492597c7b8e43fc	3661038	955	10000	29258.4	true
Transfers	0xb8860b230808b9ada48364449456fe20bc7df89f	3661038	956	23000	23000	true
Transfers	0x36f76c3a761d6d86d1c50a0f69dc37cc06b9d55a	3661038	957	20000	74900	true
Transfers	0xe8e7c55898663c376427a2f05f1990276bf1d5f5	3661038	958	1010	1010	true
Transfers	0x8bdb8d9029daa506b67720aff9f20f2f781ffb92	3661038	959	399.4	404.358	true
Transfers	0x29a8458b43eff9eca4509a50b5767ab272e5c0a1	3661038	960	1000	6000	true
Transfers	0xc47a472724f8028eda240afadf165046ea0d2a1f	3661038	961	3200	3200	true
Transfers	0x0e8e7e089b29364390c76b8d4ab1e420e7e98bf0	3661038	962	1000	1000	true
Transfers	0xfdfb8c6cbcf9258ce0d8251664d76b0ff0d1f710	3661038	963	520	520	true
Transfers	0xff723447d3a4da1bc4bfd6ee7ee112dc6bf1dd08	3661038	964	40	188.08632	true
Transfers	0xdd8e8de7a9e6e467d5d4cfe84dcd8be9aa4b7fb8	3661038	965	900	1222.1456	true
Transfers	0x80269678a7418ca1ba94a426c17c3a5c3de0b4cb	3661038	966	2900	3000	true
Transfers	0x6cf4240145efbf5a9df664b6aad55dc736db037f	3661038	967	200	2400	true
Transfers	0xea3c5e2af2c02dee176deb75a6acfe596bfb4f82	3661038	968	912.8	912.8	true
Transfers	0x1fb6fb61b90f06d2553b7eff422761bffa3937f8	3661038	969	405.44	4159.51466666	true
Transfers	0x1ac09a3d4c1006d717f2982f940e4ab2ca5614f7	3661038	970	1339.4463791	1339.4463791	true
Transfers	0x852883a78a791b0633219470940104d05fa9666a	3661038	971	1000	1000	true
Transfers	0x2484edfbcf18054c9a7a5ff8afad2c7f3ea0caf0	3661038	972	25000	25000	true
